wl,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141
559,40.17541659,53.49834999,50.24749603,37.31486845,42.01497895,42.42307822,35.31859321,58.06574899,34.30024509,52.44255731,46.65218821,40.72010976,64.43501085,51.66998142,54.11727549,45.95634381,50.23136597,53.1667259,55.08554593,60.07260761,63.02226518,48.10158489,54.25053086,54.70575825,49.39543508,50.63319742,50.12810408,66.00968255,57.45611872,56.53692283,49.12492731,46.167346,52.07739955,56.24727865,53.16176447,47.32258729,55.5523014,56.88609123,67.00010545,30.04535518,45.33739316,53.28064379
560,40.17378757,53.4885876,50.24008362,37.31383494,42.0104857,42.41539785,35.3053386,58.05421996,34.29436559,52.42973875,46.64938009,40.71167671,64.43927795,51.66642667,54.10967722,45.94662228,50.225686,53.16228763,55.08717904,60.06324233,63.02176778,48.09647198,54.24845845,54.685145,49.3863966,50.63061314,50.1283557,66.00404971,57.45089311,56.52546522,49.11318551,46.16269506,52.07033764,56.23686128,53.14538814,47.31243143,55.54763865,56.87778301,66.98958797,30.04168548,45.32662156,53.26808279
561,40.1727918,53.4801246,50.23424289,37.31310624,42.00709742,42.40895564,35.29406992,58.04497747,34.28983822,52.41886553,46.64722383,40.70426599,64.44384511,51.66378328,54.10358121,45.93827993,50.22176548,53.1585426,55.08879265,60.05594649,63.02165365,48.0922589,54.24756936,54.66807573,49.37822786,50.62874541,50.12844249,65.99960385,57.44593258,56.51531392,49.10342647,46.15916678,52.06559728,56.22869685,53.13258505,47.30485423,55.54393148,56.87176455,66.98098825,30.03859125,45.31827493,53.25777559
562,40.17270446,53.47350416,50.23048668,37.31285966,42.00518024,42.40425345,35.28554108,58.03891424,34.28711617,52.41054227,46.64597801,40.69828497,64.44879844,51.66238802,54.09951507,45.93183384,50.22011403,53.15578645,55.09050781,60.05135601,63.02212507,48.08926344,54.24818374,54.65568732,49.37130197,50.62781291,50.12835853,65.99663208,57.44139325,56.50693032,49.0963499,46.15711469,52.06401112,56.22374919,53.12453519,47.30075509,55.54153912,56.86878755,66.97492525,30.03628745,45.31312445,53.25055248
563,40.17380074,53.46926944,50.22932782,37.3132725,42.00510029,42.40179316,35.28050601,58.03692301,34.28665268,52.40537356,46.64590122,40.69414102,64.45422405,51.66257764,54.09800641,45.92780112,50.22124129,53.15431482,55.09244559,60.05010681,63.02338433,48.0878034,54.25062171,54.64911666,49.36599205,50.62803433,50.1280979,65.99542149,57.43743128,56.5007758,49.09265547,46.15689232,52.06641181,56.22298216,53.12241852,47.3010334,55.54082078,56.86960371,66.97201792,30.03498905,45.31194125,53.24724372
564,40.17521874,53.46536611,50.22981607,37.31406272,42.00619533,42.39991027,35.27633671,58.0370024,34.28769659,52.4017535,46.64654186,40.69014289,64.46094584,51.6635717,54.09757918,45.9244245,50.2247781,53.15320038,55.09378751,60.05115741,63.02605828,48.08688905,54.25507049,54.64566662,49.36102175,50.62944438,50.12781854,65.99526052,57.43314102,56.49493742,49.09052036,46.15763805,52.07166481,56.22360632,53.12398525,47.30426497,55.54093101,56.87287484,66.97083037,30.03417069,45.31334537,53.24610271
565,40.17598396,53.45959579,50.23062639,37.31480853,42.00752681,42.39675789,35.27016923,58.0366042,34.28914563,52.39776257,46.64725936,40.68454273,64.46947491,51.66438317,54.0964869,45.91976377,50.22982457,53.15139546,55.09377852,60.05297097,63.03038173,48.08540558,54.26129443,54.64196006,49.35499676,50.63180769,50.12765163,65.99526609,57.42765184,56.48743971,49.08773611,46.15827542,52.0779376,56.22239069,53.12614869,47.30829422,55.54080222,56.87669835,66.96955605,30.03318684,45.31538283,53.24483074
566,40.17620271,53.45228561,50.23170939,37.31547765,42.00904649,42.39256432,35.26240347,58.03580084,34.29092635,52.393535,46.64802879,40.67766304,64.47942813,51.66503887,54.09485155,45.91406169,50.2360942,53.14901516,55.09263485,60.05544032,63.0359689,48.08348311,54.2689794,54.63811387,49.34811325,50.63493775,50.12755107,65.99546799,57.42117231,56.47865033,49.08442399,46.15883567,52.08501587,56.21963686,53.12883344,47.31292354,55.54046037,56.88097937,66.96825797,30.0320721,45.31796381,53.24342995
567,40.17598129,53.44376272,50.23301568,37.31603777,42.0107061,42.38755787,35.25343937,58.03466476,34.29296529,52.389205,46.64882522,40.6698263,64.4904224,51.66556565,54.09279511,45.90756099,50.24330051,53.14617457,55.09057271,60.05845834,63.042434,48.08125181,54.27781125,54.63424494,49.3405674,50.63864807,50.12747074,65.99589603,57.41391104,56.4689369,49.08070525,46.15935006,52.09268527,56.21564642,53.13196413,47.31795531,55.53993147,56.88562302,66.96699913,30.03086114,45.32099847,53.24190249
568,40.17542598,53.43435423,50.23449588,37.31645659,42.01245739,42.38196684,35.24367684,58.03326837,34.29518898,52.3849068,46.64962373,40.661355,64.50207458,51.66599032,54.09043953,45.9005044,50.251157,53.1429888,55.08780832,60.06191787,63.04939126,48.07884182,54.28747585,54.63047016,49.33255538,50.64275218,50.12736454,65.99658002,57.40607662,56.45866706,49.07670117,46.15984984,52.1007315,56.21072094,53.13546537,47.3231919,55.53924149,56.89053444,66.96584255,30.02958856,45.32439697,53.2402505
569,40.17464309,53.42438728,50.2361006,37.31670182,42.01425209,42.37601953,35.2335158,58.03168411,34.29752398,52.38077462,46.6503994,40.65257164,64.51400158,51.66633971,54.08790681,45.89313466,50.25937718,53.13957297,55.08455791,60.06571179,63.05645489,48.07638328,54.29765905,54.62690642,49.32427337,50.64706357,50.12718636,65.99754975,57.39787764,56.44820846,49.072533,46.16036627,52.10894021,56.205162,53.13926179,47.3284357,55.53841642,56.89561873,66.96485121,30.02828902,45.3280695,53.23847613
570,40.17373891,53.414189,50.23778046,37.31674115,42.01604196,42.36994423,35.22335619,58.02998441,34.29989682,52.37694268,46.6511273,40.64379871,64.52582027,51.66664067,54.0853189,45.88569451,50.26767456,53.13604216,55.0810377,60.06973294,63.06323912,48.07400635,54.30804672,54.6236706,49.31591754,50.65139576,50.1268901,65.99883504,57.38952271,56.43792872,49.068322,46.1609306,52.11709709,56.1992712,53.143278,47.33348907,55.53748224,56.90078103,66.96408814,30.02699714,45.3319262,53.23658151
571,40.17281975,53.40408653,50.23948608,37.31654229,42.01777873,42.36396927,35.21359792,58.0282417,34.30223403,52.37354519,46.65178251,40.6353587,64.53714753,51.66692001,54.08279777,45.87842668,50.27576265,53.13251149,55.07746391,60.07387419,63.06935815,48.07184116,54.31832471,54.6208796,49.30768407,50.65556226,50.12642964,66.00046568,57.38122041,56.42819549,49.06418943,46.16157408,52.12498782,56.19335012,53.14743861,47.33815439,55.53646495,56.90592646,66.96361633,30.02574756,45.33587725,53.2345688
572,40.17199189,53.394407,50.24116807,37.31607293,42.01941414,42.35832293,35.20464092,58.0265284,34.30446217,52.37071639,46.65234011,40.62757409,64.54760024,51.66720457,54.08046542,45.87157391,50.28335495,53.12909607,55.07405275,60.07802839,63.07442622,48.07001787,54.3281789,54.61865029,49.29976913,50.65937658,50.12575889,66.00247149,57.37317934,56.41937641,49.06025656,46.16232795,52.13239805,56.18770033,53.15166826,47.34223404,55.53539052,56.91096013,66.9634988,30.02457491,45.33983282,53.23244013
573,40.17136164,53.38547753,50.24277705,37.31530077,42.02089993,42.35323352,35.19688511,58.02491695,34.30650777,52.36859049,46.65277518,40.62076739,64.5567953,51.66752118,54.07844379,45.86537892,50.29016497,53.12591099,55.07102045,60.08208841,63.07805753,48.06866663,54.33729513,54.61709958,49.29236889,50.66265224,50.12483174,66.00488226,57.36560809,56.41183911,49.05664464,46.16322348,52.13911348,56.18262343,53.15589154,47.34553041,55.53428494,56.91578718,66.96379853,30.02351383,45.34370307,53.23019766
574,40.1710353,53.37762526,50.24426362,37.31419352,42.02218786,42.34892934,35.19073041,58.02347977,34.30829736,52.36730171,46.65306279,40.61526107,64.56434958,51.66789667,54.07685487,45.86008447,50.29590622,53.12307136,55.06858323,60.08594709,63.07986631,48.06791758,54.34535927,54.61634435,49.28567954,50.66520273,50.12360208,66.0077278,57.35871527,56.40595123,49.05347495,46.16429192,52.14491978,56.17842099,53.16003309,47.34784586,55.5331742,56.92031273,66.96457855,30.02259894,45.34739818,53.22784352
575,40.17111916,53.37117733,50.24557842,37.31271888,42.02322965,42.34563869,35.18657675,58.02228931,34.3097575,52.36698427,46.65317801,40.61137763,64.56987997,51.66835786,54.07582063,45.85593328,50.30029222,53.12069229,55.06695731,60.0894973,63.07946679,48.06790086,54.35205718,54.61650149,49.27989723,50.66684158,50.1220238,66.01103792,57.35270947,56.40208041,49.05086873,46.16556452,52.14960262,56.1753946,53.16401753,47.34898277,55.53208428,56.92444189,66.96590185,30.02186489,45.3508283,53.22537985
576,40.1711859,53.36494642,50.246674,37.31025195,42.02431456,42.34214692,35.18345728,58.02030881,34.31122339,52.36812805,46.65289022,40.60871308,64.57382466,51.66869198,54.07524608,45.85195466,50.30426114,53.11797233,55.0650995,60.09379965,63.07693461,48.06844044,54.35879646,54.61790152,49.27467297,50.6681618,50.12006258,66.01527908,57.34687227,56.39963674,49.04861441,46.16745258,52.15407999,56.17156207,53.16881377,47.34979652,55.53099746,56.92891979,66.9680469,30.02107482,45.35501978,53.22343622
577,40.17079122,53.35766994,50.2475811,37.30635851,42.02572375,42.3372751,35.18018037,58.01665297,34.31303995,52.37096379,46.65203936,40.6065994,64.57695415,51.66870463,54.07492742,45.84713628,50.30885145,53.11416229,55.0619641,60.09978101,63.07276769,48.06925515,54.36700541,54.62065815,49.26952258,50.66982154,50.11775179,66.02076925,57.34042893,56.39776026,49.04642426,46.17023641,52.1592986,56.16505957,53.17524884,47.35118061,55.5298806,56.9344114,66.97114886,30.02000385,45.36085059,53.22250411
578,40.17001595,53.3495621,50.24836756,37.30129222,42.02739682,42.33130513,35.17680877,58.01162132,34.31514834,52.37523701,46.65070634,40.60496307,64.57938377,51.66845025,54.07482337,45.84165847,50.31392707,53.1094556,55.05776358,60.1071336,63.06721361,48.0703175,54.37640093,54.62456301,49.26443948,50.671732,50.11514685,66.02731548,57.33350355,56.39641346,49.0443053,46.17375073,52.16508713,56.15636622,53.18303449,47.35299465,55.52873655,56.94070167,66.97505577,30.01870454,45.36800831,53.22237858
579,40.16894091,53.34083708,50.24910122,37.29530673,42.02927339,42.32451889,35.17340522,58.00551342,34.3174897,52.38069323,46.6489721,40.60373057,64.58122886,51.66798327,54.07489267,45.83570154,50.31935191,53.10404572,55.05271043,60.11554964,63.06051995,48.07159999,54.38669992,54.62940776,49.25941711,50.67380436,50.11230319,66.03472482,57.32622023,56.39555886,49.04226455,46.17783028,52.17127428,56.14596114,53.1918825,47.35509825,55.52756815,56.94757555,66.97961569,30.01722946,45.3761805,53.22285472
580,40.16764692,53.33170909,50.24984993,37.28865571,42.03129305,42.31719829,35.17003246,57.99862881,34.32000516,52.38707799,46.64691756,40.60282836,64.58260475,51.66735813,54.07509405,45.82944579,50.3249899,53.0981261,55.0470171,60.12472138,63.05293429,48.0730751,54.39761929,54.63498404,49.2544489,50.67594982,50.10927624,66.04280431,57.31870307,56.39515897,49.04030903,46.1823098,52.17768873,56.13432346,53.20150463,47.35735099,55.52637825,56.95481798,66.98467665,30.01563118,45.38505477,53.22372756
581,40.16621482,53.32239233,50.25068152,37.28159283,42.03339543,42.3096252,35.16675322,57.99126704,34.32263587,52.3941368,46.64462365,40.60218293,64.58362677,51.66662925,54.07538626,45.82307156,50.33070494,53.09189018,55.04089606,60.13434103,63.0447042,48.07471534,54.40887593,54.6410835,49.24952827,50.67807959,50.10612142,66.05136101,57.31107615,56.39517629,49.03844576,46.18702403,52.18415919,56.12193229,53.21161262,47.35961248,55.5251697,56.96221389,66.99008671,30.01396228,45.39431869,53.22479219
582,40.16472542,53.31310098,50.25166384,37.27437174,42.03552011,42.30208153,35.16363026,57.98372764,34.32532297,52.40161518,46.64217131,40.60172073,64.58441025,51.66585107,54.07572802,45.81675915,50.33636097,53.08553141,55.0345598,60.14410083,63.03607726,48.0764932,54.42018675,54.64749778,49.24464865,50.68010485,50.10289416,66.06020197,57.30346359,56.39557335,49.03668177,46.19180769,52.19051434,56.10926677,53.22191824,47.36174232,55.52394535,56.96954823,66.99569392,30.01227531,45.40365983,53.22584367
583,40.16325955,53.30404926,50.25286474,37.26724611,42.03760672,42.29484917,35.16072631,57.97631017,34.3280076,52.40925867,46.63964145,40.60136826,64.58507052,51.66507802,54.07607807,45.81068887,50.34182189,53.07924324,55.02822077,60.153693,63.02730106,48.07838118,54.43126864,54.65401854,49.23980347,50.68193679,50.0996499,66.06913422,57.29598947,56.39631265,49.03502408,46.19649553,52.19658289,56.09680601,53.23213326,47.36360011,55.52270804,56.97660595,67.00134632,30.01062286,45.4127658,53.22667705
584,40.16189803,53.29545136,50.25435206,37.26046961,42.03959487,42.28821001,35.15810411,57.96931417,34.33063091,52.41681277,46.63711501,40.60105198,64.58572292,51.66436454,54.07639515,45.80504104,50.34695163,53.07321913,55.02209146,60.16280977,63.01862317,48.08035178,54.44183852,54.6604374,49.23498616,50.68348662,50.09644405,66.07796483,57.28877789,56.3973567,49.03347971,46.20092228,52.20219353,56.08502913,53.24196944,47.36504545,55.52146064,56.98317198,67.00689195,30.00905749,45.42132415,53.2270874
585,40.1607217,53.28752147,50.25619363,37.25429589,42.04142415,42.28244595,35.1558264,57.96303919,34.33313403,52.42402302,46.63467291,40.60069837,64.58648278,51.66376505,54.07663799,45.79999598,50.35161409,53.06765251,55.01638433,60.17114337,63.01029117,48.0823775,54.45161328,54.66654603,49.23019015,50.68466553,50.09333205,66.08650084,57.28195296,56.39866801,49.03205569,46.20492267,52.20717494,56.07441526,53.25113853,47.36593794,55.52020598,56.98903127,67.01217888,30.00763177,45.42902249,53.22686979
586,40.15981137,53.2804738,50.25845732,37.24897862,42.04303417,42.27783887,35.15395593,57.95778477,34.3354581,52.43063494,46.63239608,40.6002339,64.58746543,51.663334,54.07676532,45.795734,50.35567321,53.06273684,55.01131186,60.17838604,63.00255265,48.08443082,54.46030983,54.67213607,49.22540887,50.68538471,50.09036932,66.0945493,57.27563877,56.4002091,49.03075903,46.20833145,52.21135583,56.06544353,53.2593523,47.36613717,55.51894691,56.99396877,67.01705513,30.00639827,45.43554839,53.22581929
587,40.15924788,53.27452254,50.26121095,37.24477146,42.04436455,42.27467068,35.15255544,57.95385046,34.33754428,52.43639405,46.63036545,40.59958504,64.5887862,51.66312581,54.07673588,45.79243542,50.3589929,53.05866557,55.0070865,60.18422999,62.99565518,48.08648425,54.46764506,54.67699916,49.22063574,50.68555536,50.08761128,66.10191725,57.26995942,56.40194247,49.02959676,46.21098334,52.21456488,56.05859304,53.2663225,47.36550276,55.51768628,56.99776941,67.02136877,30.00540957,45.44058942,53.22373094
588,40.15911203,53.26988189,50.26452236,37.24192807,42.0453549,42.27322326,35.15168766,57.95153581,34.33933369,52.44104588,46.62866195,40.59867827,64.59056043,51.66319492,54.07650841,45.79028054,50.36143707,53.05563215,55.00392075,60.18836745,62.98984634,48.08851028,54.47333587,54.68092695,49.2158642,50.68508867,50.08511338,66.10841176,57.265039,56.40383064,49.02857591,46.21271308,52.2166308,56.05434293,53.2717609,47.36389429,55.51642695,57.00021813,67.02496784,30.00471822,45.44383318,53.22039983
589,40.15908549,53.26659001,50.26862532,37.23941324,42.04598754,42.27356427,35.15156656,57.9499524,34.34090907,52.4453881,46.62674602,40.59809388,64.59230693,51.66312616,54.07629074,45.78927865,50.36311089,53.05303145,55.00149055,60.19105272,62.98270961,48.09063657,54.47764705,54.68529971,49.21057846,50.68384855,50.08167293,66.11589367,57.26015707,56.40684288,49.02748274,46.21406273,52.21725869,56.05199061,53.27679645,47.3605922,55.5148338,57.00199988,67.02866267,30.0041742,45.44618829,53.21520686
590,40.15883026,53.26442325,50.27359635,37.23614606,42.046324,42.27539671,35.152281,57.94808094,34.34239305,52.45030947,46.62412603,40.59834319,64.59351332,51.66254752,54.07629105,45.78922738,50.36426572,53.0501901,54.99930396,60.19284734,62.97213398,48.09298983,54.48110814,54.69140401,49.20440232,50.68184993,50.07632364,66.12598653,57.25462959,56.41173791,49.02615333,46.21564466,52.21641691,56.0504368,53.282609,47.35523409,55.51265035,57.00389158,67.03323307,30.00360187,45.44872515,53.20793197
591,40.15839776,53.26320304,50.2792675,37.23231167,42.0464227,42.27845553,35.15370614,57.94602456,34.34378666,52.45569206,46.62095473,40.59924918,64.59424811,51.6615782,54.07646855,45.78998957,50.36498478,53.04719909,54.9973216,60.1939045,62.95882531,48.09554112,54.48383324,54.698891,49.19753859,50.67923056,50.06947552,66.13814141,57.2486352,56.4181624,49.02466941,46.21739908,52.21432901,56.0495656,53.2889867,47.34821532,55.50999738,57.00581612,67.03848125,30.00301545,45.45137403,53.19896874
592,40.15783937,53.26275086,50.2854708,37.22809522,42.04634202,42.28247563,35.15571712,57.94388645,34.34509092,52.46141798,46.6173849,40.60063485,64.59457982,51.66033737,54.07678246,45.79142806,50.36535129,53.04414946,54.9955041,60.19437735,62.94348945,48.09826153,54.48593642,54.70741179,49.19019008,50.67612819,50.06153857,66.15180939,57.24235257,56.42576301,49.02311269,46.21926621,52.21121855,56.04926112,53.29571765,47.33993125,55.50699564,57.00769642,67.04420945,30.00242914,45.45406519,53.18871075
593,40.15720649,53.26288815,50.29203829,37.22368185,42.04614037,42.28719195,35.15818908,57.94176976,34.34630687,52.46736933,46.6135693,40.6023232,64.59457697,51.65894423,54.077192,45.7934057,50.36544845,53.0411322,54.99381206,60.19441906,62.92683224,48.10112215,54.48753176,54.71661754,49.1825596,50.67268055,50.05292277,66.16644152,57.23596038,56.43418641,49.0215649,46.22118626,52.2073091,56.04940747,53.30259,47.33077724,55.50376591,57.00945537,67.05021989,30.00185714,45.45672891,53.17755157
594,40.15655053,53.26343638,50.29880201,37.2192567,42.04587613,42.29233941,35.16099715,57.93977764,34.34743553,52.47342819,46.6096607,40.60413723,64.59430807,51.65751794,54.07765639,45.79578533,50.36535949,53.03823834,54.99220611,60.19418279,62.90955954,48.10409404,54.48873337,54.72615936,49.17484996,50.6690254,50.04403813,66.18148889,57.22963728,56.44307928,49.02010777,46.22309945,52.20282422,56.04988875,53.30939188,47.32114867,55.50042896,57.01101587,67.05631479,30.00131366,45.45929544,53.16588479
