wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062
518,20.39565509,21.45594956,23.62787249,7.690250552,13.65934674,21.45594956,18.38558198,21.85399939,32.36653898,31.77363022,25.53437567,18.95793789,17.16164196,5.703068374,23.44900706,15.43606182,18.65317723,12.15816857,16.28247976,25.24196269,11.65931382,15.52943099,15.84501549,18.31431319,18.35099823,24.97504099,17.08965326,20.66915949,32.33215653,38.01615725,17.85084808,28.52391905,30.8546359,33.39717042,27.47835049,26.90528665,40.21940952,25.12733529,50.84246255,28.52148305,26.70550684,24.6654271,40.95905546,31.80012515,34.21702081,34.15340739,22.9715546,28.64137033,33.40561993,34.20507996,30.2063146,19.80608793,35.30224309,46.33419218,27.57496368,34.98578002,31.84848132,15.16904766,17.94933523
519,20.49703956,21.85974317,23.82357439,7.806693691,13.86272371,21.85974317,18.62189464,22.04982694,32.616882,32.02135195,25.68255535,19.37218441,17.29979802,5.773785016,23.71419546,15.58275682,18.67016069,12.27455603,16.44862655,25.52638626,11.85322517,15.83303197,16.00494209,18.48162571,18.56463507,25.36359051,17.23376819,20.90394964,32.80217704,38.48329193,18.02557369,28.86966346,31.14721462,33.68876838,27.74182277,27.15338851,40.48305184,25.38964374,51.34619618,28.73865981,26.91816018,24.86973035,41.10323905,32.29025275,34.64157322,34.6324948,23.26962366,28.82339879,33.52259184,34.43373704,30.39106131,20.09410563,35.47147435,46.70367639,27.75261568,35.21049434,32.0366389,15.29417812,18.15367856
520,20.59691555,22.25781884,24.01766015,7.924560092,14.06420988,22.25781884,18.85619544,22.24292982,32.86363176,32.26576438,25.83087427,19.78353213,17.43607599,5.845846709,23.9780429,15.72967773,18.6851474,12.38807073,16.61214769,25.80792169,12.04750916,16.13487698,16.1637068,18.64628306,18.77683888,25.7477836,17.3772818,21.13694679,33.26055424,38.94396592,18.19677718,29.2113908,31.43505105,33.97679202,28.003063,27.3969036,40.74318621,25.64766399,51.840057,28.94790016,27.12766994,25.07088606,41.24602632,32.77325503,35.06147196,35.10044643,23.56222103,29.00044122,33.63799521,34.65739235,30.57135508,20.37668683,35.63312773,47.06819536,27.92713014,35.43279351,32.21983486,15.41890446,18.35523193
521,20.69373563,22.64553034,24.20714082,8.04201516,14.2615545,22.64553034,19.08475584,22.42925698,33.10383783,32.50347183,25.97776373,20.18700933,17.56907268,5.918932628,24.23890312,15.87630539,18.69821605,12.49755393,16.77166515,26.08463639,12.23977758,16.43074326,16.31944043,18.80701025,18.98493308,26.12132647,17.51862042,21.3620943,33.70035316,39.38938421,18.36212287,29.54262938,31.7144305,34.25649004,28.25808066,27.63058139,40.99422649,25.89595723,52.31616647,29.14651064,27.33149729,25.26667785,41.38634079,33.23892881,35.46704293,35.55041072,23.84421826,29.17055171,33.752584,34.87402212,30.74602151,20.64881495,35.78543726,47.42174382,28.0959116,35.6503082,32.39545463,15.54195887,18.55156697
522,20.78595236,23.01823141,24.38902744,8.157224298,14.45250679,23.01823141,19.3038473,22.60475737,33.33454978,32.73107862,26.121655,20.57764426,17.69738492,5.992721949,24.49512989,16.02212062,18.70944533,12.60184687,16.9258009,26.35459781,12.42764222,16.71640808,16.47027382,18.96253226,19.1862411,26.47792531,17.65621036,21.57333551,34.11463883,39.81075183,18.51927505,29.85690753,31.9816383,34.52311116,28.50288521,27.84917135,41.23058656,26.12908462,52.76664603,29.3317978,27.52710344,25.4548893,41.52310602,33.67707091,35.84861201,35.9755361,24.11048689,29.33178435,33.86711215,35.08160259,30.91388624,20.90547342,35.92663699,47.75831647,28.25636459,35.86066907,32.56088362,15.66207354,18.74025529
523,20.8720183,23.37127581,24.56033102,8.268352912,14.634816,23.37127581,19.50974129,22.76537995,33.5528172,32.94518908,26.26097938,20.95046517,17.81960954,6.066893849,24.74507697,16.16660426,18.71891392,12.69979081,17.07317692,26.61587338,12.60871486,16.98764871,16.61433778,19.1115741,19.37808636,26.81128631,17.78847795,21.76461379,34.49647629,40.19927378,18.66589803,30.14775356,32.23295975,34.77190408,28.73348612,28.04742294,41.44668029,26.34160733,53.18361717,29.5010682,27.71194957,25.63330404,41.65524552,34.07747814,36.19650507,36.36897101,24.35589848,29.48219321,33.98233361,35.27810997,31.07377489,21.14164565,36.05496093,48.07190802,28.40589364,36.06150681,32.71350726,15.77798067,18.91886851
524,20.95038602,23.70001727,24.71806261,8.373566405,14.80623137,23.70001727,19.69870927,22.90707367,33.75568965,33.14240752,26.39416816,21.30050033,17.93434336,6.141127503,24.98709809,16.30923714,18.72670053,12.79022702,17.21241517,26.86653052,12.78060729,17.24024241,16.74976314,19.25286077,19.55779228,27.11511566,17.9138495,21.92987247,34.83893058,40.54615506,18.79965613,30.40869579,32.46468018,34.99811751,28.94589284,28.22008562,41.63692154,26.52808655,53.55920133,29.65162839,27.88349688,25.79970565,41.78168284,34.42994733,36.50104801,36.72386388,24.57532457,29.6198324,34.09900233,35.46152051,31.22451309,21.35231507,36.16864314,48.3565132,28.5419033,36.25045208,32.85071097,15.88841245,19.08497826
525,21.01950806,23.99980955,24.85923325,8.471030182,14.96450213,23.99980955,19.86702271,23.02578749,33.94021671,33.31933827,26.5196526,21.62277799,18.04018322,6.215102088,25.21954704,16.44950009,18.73288383,12.87199673,17.34213762,27.10463666,12.94093131,17.46996645,16.87468072,19.38511725,19.7226823,27.38311957,18.03075133,22.06305492,35.13506674,40.84260069,18.91821364,30.63326255,32.67308489,35.19700015,29.13611486,28.36190887,41.79572419,26.68308343,53.88551997,29.7807849,28.03920656,25.95187775,41.9013415,34.7242753,36.7525667,37.03336316,24.76363672,29.742756,34.21787226,35.62981042,31.36492647,21.5324651,36.26591764,48.60612671,28.6617981,36.42513557,32.96988017,15.99210109,19.23615615
526,21.0820858,24.27643589,24.98926056,8.565089744,15.11248466,24.27643589,20.01953798,23.12744123,34.10882098,33.48138032,26.64017315,21.92713266,18.13921598,6.290148805,25.44675852,16.58946539,18.73627026,12.94536822,17.46277239,27.33284412,13.09472671,17.68463589,16.99133351,19.50969186,19.87785887,27.62772328,18.14150703,22.1749321,35.39017864,41.09944766,19.02337178,30.83012862,32.85960762,35.37470477,29.30978277,28.47998816,41.931,26.81443834,54.17012289,29.88921256,28.18297919,26.09250914,42.01504201,34.97571322,36.96608418,37.3016092,24.92541407,29.85192626,34.33609398,35.78485276,31.49566332,21.68632942,36.3457909,48.82875521,28.76856494,36.58697996,33.073746,16.09085686,19.37512617
527,21.14188025,24.53939769,25.11555536,8.661056244,15.25482558,24.53939769,20.16407274,23.22101177,34.26662254,33.63637488,26.75954527,22.22646856,18.23457718,6.367623941,25.67381993,16.73126929,18.73588788,13.01182669,17.57618209,27.55529156,13.24844249,17.89481864,17.10349999,19.62903332,20.03014696,27.86526135,18.24962985,22.28035159,35.61596187,41.3346372,19.11908896,31.01304624,33.02949546,35.54116748,29.47559012,28.58551744,42.05494504,26.93410922,54.42748327,29.98042338,28.32057793,26.22609502,42.12460942,35.20708613,37.16367092,37.53936765,25.06983609,29.9502493,34.45070344,35.93031577,31.61852106,21.82269009,36.40950315,49.03711696,28.86736013,36.73971653,33.16729016,16.18746267,19.50664795
528,21.19893353,24.78962599,25.23811848,8.758543565,15.39195952,24.78962599,20.30134039,23.30703361,34.41471724,33.78458955,26.87781289,22.52041853,18.32643665,6.447244297,25.90021406,16.87448859,18.73214788,13.07203881,17.68314049,27.77227593,13.40180424,18.10042115,17.21161423,19.74351722,20.17945371,28.09530392,18.35533061,22.37937167,35.81508398,41.55003068,19.20626527,31.18315985,33.18475377,35.69731205,29.63414083,28.67939378,42.16839968,27.04283359,54.66010769,30.05597968,28.45225788,26.35312859,42.23047419,35.41955159,37.34622393,37.74972487,25.1986748,30.038695,34.56228267,36.06686853,31.73404899,21.94335313,36.45863914,49.23227406,28.95884229,36.88443881,33.25127392,16.28210966,19.63134656
529,21.25328772,25.02805179,25.35695073,8.857165588,15.5243211,25.02805179,20.4320543,23.38604124,34.55420091,33.92629192,26.99501989,22.80861541,18.41496423,6.528726674,26.12542369,17.01870007,18.72546145,13.12667128,17.78442133,27.98409419,13.55453756,18.30134992,17.31611032,19.85351917,20.32568629,28.3174211,18.45882013,22.47205063,35.99021257,41.74748943,19.2858008,31.34161394,33.3273879,35.84406225,29.78603879,28.76251429,42.27220427,27.14134903,54.87050268,30.11744381,28.57827413,26.47410304,42.33306674,35.61426719,37.51464023,37.93576722,25.31370225,30.11823321,34.67141367,36.19518009,31.8427964,22.05012456,36.49478361,49.4152886,29.04367002,37.02224033,33.32645855,16.37498894,19.74984709
530,21.30498492,25.25560613,25.47205292,8.956536198,15.65234493,25.25560613,20.55692787,23.45856915,34.68616938,34.06174961,27.11121017,23.09069203,18.50032975,6.611787874,26.34893159,17.16348055,18.71623976,13.17639078,17.88079835,28.19104329,13.70636803,18.49751141,17.41742234,19.95941477,20.46875186,28.53118304,18.56030924,22.55844673,36.14401519,41.92887482,19.35859563,31.48955295,33.45940321,35.98234183,29.93188791,28.83577606,42.36719916,27.23039305,55.06117482,30.1663781,28.69888178,26.58951157,42.43281749,35.79239048,37.66981684,38.10058108,25.41669045,30.18983381,34.77867846,36.31591952,31.94531259,22.14481041,36.51952129,49.58722269,29.12250194,37.15421463,33.39360531,16.46629164,19.86277461
531,21.35406723,25.47322003,25.58342587,9.056269276,15.77646562,25.47322003,20.67667448,23.52515185,34.8117185,34.19123023,27.22642763,23.36628123,18.58270305,6.696144697,26.57022054,17.3084068,18.704894,13.22186398,17.97304532,28.39342017,13.85702124,18.68881211,17.51598437,20.06157962,20.60855757,28.73615988,18.66000874,22.63861826,36.27915941,42.0960482,19.42554986,31.62812137,33.58280508,36.11307456,30.07229208,28.9000762,42.45422472,27.31070322,55.23463065,30.20434489,28.8143359,26.69984738,42.5301569,35.95507906,37.81265078,38.24725279,25.50941145,30.25446666,34.88465907,36.42975589,32.04214683,22.2292167,36.5344369,49.74913843,29.19599666,37.28145523,33.45347548,16.55620888,19.9707542
532,21.40057674,25.6818245,25.69107041,9.155978704,15.89711781,25.6818245,20.79200751,23.58632382,34.9319441,34.31500137,27.34071616,23.63501585,18.66225397,6.781513945,26.78877331,17.45305563,18.69183534,13.26375756,18.06193599,28.59152181,14.0062228,18.87515849,17.61223048,20.16038931,20.74501058,28.93192174,18.75812946,22.7126235,36.39831282,42.25087092,19.48756358,31.75846365,33.69959884,36.2371842,30.20785521,28.95631179,42.5341213,27.38301708,55.39337675,30.23290651,28.9248916,26.80560367,42.62551538,36.10349048,37.94403906,38.37886873,25.59363726,30.31310164,34.98993749,36.53735825,32.13384845,22.30514944,36.5411152,49.90209792,29.2648128,37.40505567,33.50683032,16.6449318,20.07441094
533,21.44455554,25.88235057,25.79498735,9.255278366,16.01473611,25.88235057,20.90364037,23.64261957,35.047942,34.43333065,27.45411968,23.89652872,18.73915234,6.867612419,27.00407269,17.59700382,18.67747499,13.30273822,18.14824409,28.78564513,14.1536983,19.05645702,17.70659475,20.25621946,20.87801805,29.11803875,18.85488223,22.78052072,36.50414298,42.39520435,19.54553688,31.88172426,33.81178987,36.35559452,30.3391812,29.00537994,42.60772926,27.44807216,55.53991965,30.2536253,29.03080396,26.90727362,42.71932337,36.23878233,38.06487871,38.49851526,25.67113993,30.36670862,35.09509575,36.63939567,32.22096671,22.37441467,36.54114091,50.04716327,29.32960897,37.52610949,33.55443109,16.73265152,20.1743699
534,21.48604574,26.07572926,25.8951775,9.353782143,16.12975513,26.07572926,21.01228642,23.69457359,35.16080805,34.54648566,27.56668207,24.15045267,18.81356799,6.954156921,27.21560145,17.73982819,18.6622241,13.33947263,18.2327434,28.97608711,14.29917332,19.23261419,17.79951127,20.34944566,21.00748713,29.29408106,18.95047786,22.84236822,36.59931746,42.53090982,19.60036983,31.99904766,33.92138352,36.46922927,30.46687396,29.04817774,42.67588894,27.50660603,55.67676593,30.2680636,29.13232808,27.00535043,42.81201131,36.36211218,38.17606673,38.60927875,25.74369149,30.41625746,35.20071587,36.73653721,32.30405093,22.4388184,36.53609876,50.18539657,29.39104379,37.6457102,33.59703908,16.81955916,20.27125617
535,21.52508942,26.2628916,25.99164168,9.451103919,16.24260949,26.2628916,21.11865906,23.74272037,35.27163808,34.65473401,27.67844724,24.39642056,18.88567077,7.040864252,27.42284237,17.88110551,18.64649388,13.37462748,18.31620765,29.16314469,14.44237346,19.40353647,17.89141411,20.44044351,21.13332499,29.45961879,19.04512718,22.89822426,36.68650383,42.6598487,19.65296254,32.11157832,34.03038516,36.57901223,30.59153737,29.08560229,42.73944072,27.55935621,55.80642214,30.27778374,29.22971904,27.1003273,42.90400962,36.47463761,38.27850015,38.71424556,25.81306395,30.46271803,35.30737985,36.82945193,32.38365038,22.50016665,36.5275735,50.31785993,29.44977587,37.76495135,33.63541554,16.90584585,20.36569482
536,21.56172869,26.44476861,26.08438071,9.546857575,16.35373382,26.44476861,21.22347168,23.78759441,35.38152793,34.75834332,27.78945908,24.6340652,18.9556305,7.127451212,27.62527823,18.02041259,18.63069549,13.40886944,18.3994106,29.34711483,14.58302431,19.56913034,17.98273735,20.52958861,21.25543877,29.61422207,19.139041,22.94814712,36.76836967,42.78388234,19.7042151,32.22046071,34.14080013,36.68586714,30.71377536,29.11855068,42.79922495,27.60706026,55.93139484,30.28434807,29.32323194,27.19269743,42.99574874,36.57751617,38.37307598,38.81650204,25.88102936,30.50706021,35.41566972,36.91880889,32.46031438,22.56026546,36.51714985,50.44561545,29.50646383,37.88492647,33.67032174,16.99170271,20.45831093
537,21.59600563,26.6222913,26.17339541,9.640656995,16.46356273,26.6222913,21.32743766,23.82973022,35.49157343,34.85758118,27.89976149,24.86301944,19.02361702,7.213634604,27.82239181,18.15732621,18.61524012,13.4428652,18.48312601,29.52829447,14.72085146,19.72930226,18.07391507,20.61725657,21.37373564,29.75746105,19.23243014,22.99219509,36.84758255,42.90487209,19.75502758,32.32683928,34.25463381,36.79071779,30.83419182,29.14792001,42.85608198,27.65045572,56.05419058,30.2893189,29.41312187,27.28295401,43.08765911,36.67190546,38.46069125,38.91913457,25.94935975,30.55025386,35.52616749,37.00527716,32.5345922,22.62092083,36.50641256,50.56972523,29.56176628,38.0067291,33.70251895,17.07732087,20.54972957
538,21.62796235,26.7963907,26.25868659,9.73211606,16.57253084,26.7963907,21.43127039,23.86966227,35.60287041,34.9527152,28.00939837,25.08291612,19.08980016,7.299131229,28.01366588,18.29142319,18.60053896,13.47728145,18.56812761,29.70698057,14.85558051,19.88395873,18.16538136,20.70382299,21.48812276,29.88890585,19.32550544,23.03042644,36.92681004,43.02467932,19.80630008,32.43185851,34.37389155,36.89448792,30.95339064,29.17460739,42.91085217,27.69028014,56.17731592,30.29425859,29.49964391,27.37159024,43.18017114,36.75896305,38.54224296,39.02522952,26.01982714,30.59326884,35.63945517,37.0895258,32.60703315,22.68393879,36.49694635,50.69125136,29.61634182,38.13145275,33.73276844,17.16289146,20.64057584
539,21.65564482,26.95873832,26.33635951,9.820392442,16.67718384,26.95873832,21.52744689,23.89964441,35.70837922,35.03835496,28.11644445,25.2897163,19.15222632,7.385405162,28.19961343,18.42397254,18.58505378,13.5090034,18.65071062,29.88110982,14.98535796,20.02846165,18.25353051,20.78626523,21.59554364,30.00181266,19.41537137,23.053757,36.99019873,43.12497434,19.85334095,32.52181303,34.48806457,36.99021894,31.06628685,29.18816018,42.95360006,27.71659027,56.28300859,30.29054529,29.58016813,27.45479759,43.27136975,36.82526094,38.60626638,39.1151868,26.07856548,30.63075462,35.75606445,37.1678658,32.67543353,22.7358064,36.48090625,50.79933995,29.6648006,38.2531315,33.75526888,17.24693247,20.72647413
540,21.6775558,27.10213479,26.40353723,9.905318023,16.77446957,27.10213479,21.60959821,23.91335165,35.80162341,35.11022043,28.21941927,25.48089357,19.20925237,7.473852899,28.38119403,18.55638722,18.56715733,13.53495645,18.72723027,30.04879102,15.10913602,20.15950999,18.33518664,20.86190073,21.69384411,30.09173027,19.49963519,23.05546308,37.02293802,43.19011925,19.89161504,32.58529375,34.58703614,37.07167207,31.16839631,29.17983966,42.97602149,27.7212129,56.35527335,30.27000867,29.6524434,27.52918263,43.35931281,36.85955972,38.64325882,39.17099464,26.11332113,30.65762157,35.87565316,37.236777,32.73750317,22.76449183,36.45064885,50.88475221,29.70238478,38.36605617,33.7648381,17.32810747,20.80345616
541,21.69442251,27.22920478,26.46174731,9.987518001,16.86542586,27.22920478,21.68016884,23.91345033,35.88454366,35.17024479,28.31903397,25.65834955,19.26151395,7.564089868,28.55856029,18.68845984,18.54712723,13.55586752,18.79855037,30.21057932,15.22784885,20.27901581,18.41142853,20.93161516,21.78428478,30.16166773,19.57926186,23.03914366,37.02925969,43.22601299,19.92225722,32.62688951,34.67339971,37.1408508,31.26122418,29.15311378,42.98140376,27.7075406,56.39926731,30.23488836,29.71729302,27.59586115,43.4443902,36.8662998,38.65706038,39.19812187,26.12828473,30.675231,35.99749257,37.29718178,32.79366162,22.77402279,36.40806123,50.95097296,29.73070106,38.47170542,33.76316607,17.40682591,20.87275798
542,21.70697221,27.342573,26.51251731,10.06761758,16.95109053,27.342573,21.74160324,23.90260675,35.95908064,35.22036123,28.41599971,25.82398584,19.30964667,7.655731497,28.73186487,18.81998304,18.52524113,13.57246351,18.86553472,30.36702987,15.34243063,20.38889117,18.48333496,20.99629421,21.86812627,30.21463411,19.65521634,23.00839773,37.01339555,43.23855455,19.94640234,32.65118917,34.74974873,37.1997586,31.34627565,29.11145048,42.97303417,27.67896597,56.42014758,30.187424,29.7755403,27.65594894,43.52699182,36.84992158,38.65151117,39.20203731,26.12764692,30.68494423,36.12085396,37.35000252,32.84432847,22.76842699,36.35503049,51.00148702,29.75135612,38.5715579,33.75194279,17.48349727,20.93561562
543,21.71593214,27.44486414,26.55737479,10.14624195,17.03250143,27.44486414,21.79634588,23.88348722,36.02717505,35.26250294,28.51102762,25.97970405,19.35428616,7.748393215,28.90126038,18.95074945,18.50177665,13.58547136,18.92904714,30.51869783,15.45381552,20.49104814,18.55198472,21.05682355,21.94662917,30.25363847,19.72846358,22.9668243,36.97957739,43.23364287,19.96518527,32.66278158,34.81867665,37.25039896,31.4250559,29.05831769,42.95420004,27.63888158,56.42307129,30.1298552,29.82800855,27.71056182,43.60750756,36.81486548,38.63045131,39.18820977,26.11559834,30.68812254,36.2450086,37.39616159,32.88992329,22.75173214,36.29344372,51.03977919,29.76595665,38.66709227,33.73285823,17.558531,20.99326514
